   85 2.497286e-02
   86 2.490747e-02
   87 2.483354e-02
   88 2.475563e-02
   89 2.466941e-02
   90 2.457947e-02
   91 2.448597e-02
   92 2.438678e-02
   93 2.428205e-02
   94 2.417189e-02
   95 2.405870e-02
   96 2.394035e-02
   97 2.381698e-02
   98 2.369097e-02
   99 2.356020e-02
  100 2.342479e-02
  101 2.328715e-02
  102 2.314512e-02
  103 2.299885e-02
  104 2.285073e-02
  105 2.269861e-02
  106 2.254398e-02
  107 2.238652e-02
  108 2.222610e-02
  109 2.206310e-02
  110 2.189785e-02
  111 2.173001e-02
  112 2.156016e-02
  113 2.138796e-02
  114 2.121398e-02
  115 2.103810e-02
  116 2.086021e-02
  117 2.068087e-02
  118 2.049997e-02
  119 2.031782e-02
  120 2.013409e-02
  121 1.994911e-02
  122 1.976319e-02
  123 1.957600e-02
  124 1.938807e-02
  125 1.919906e-02
  126 1.900950e-02
  127 1.881927e-02
  128 1.862845e-02
  129 1.843713e-02
