    8 8.015448e-03
    9 9.444666e-03
   10 1.090901e-02
   11 1.240391e-02
   12 1.391865e-02
   13 1.544711e-02
   14 1.698373e-02
   15 1.852598e-02
   16 2.006852e-02
   17 2.160674e-02
   18 2.314046e-02
   19 2.466345e-02
   20 2.617155e-02
   21 2.766512e-02
   22 2.914351e-02
   23 3.060235e-02
   24 3.204201e-02
   25 3.345630e-02
   26 3.484883e-02
   27 3.621647e-02
   28 3.755885e-02
   29 3.887317e-02
   30 4.016245e-02
   31 4.141862e-02
   32 4.265114e-02
   33 4.385221e-02
   34 4.502296e-02
   35 4.616489e-02
   36 4.727315e-02
   37 4.835293e-02
   38 4.939950e-02
   39 5.041510e-02
   40 5.140226e-02
