  355 2.328896e-02
  356 2.319451e-02
  357 2.310265e-02
  358 2.301258e-02
  359 2.292500e-02
  360 2.283909e-02
  361 2.275554e-02
  362 2.267354e-02
  363 2.259380e-02
  364 2.251551e-02
  365 2.243935e-02
  366 2.236453e-02
  367 2.229175e-02
  368 2.222020e-02
  369 2.215058e-02
  370 2.208209e-02
  371 2.201543e-02
  372 2.194981e-02
  373 2.188517e-02
  374 2.182297e-02
  375 2.176091e-02
  376 2.170044e-02
  377 2.164152e-02
  378 2.158336e-02
  379 2.152591e-02
  380 2.146988e-02
  381 2.141447e-02
  382 2.136041e-02
  383 2.130688e-02
  384 2.125461e-02
  385 2.120280e-02
  386 2.115217e-02
  387 2.110192e-02
  388 2.105203e-02
  389 2.100319e-02
  390 2.095463e-02
  391 2.090707e-02
  392 2.085971e-02
  393 2.081327e-02
  394 2.076697e-02
  395 2.072077e-02
  396 2.067539e-02
  397 2.063005e-02
  398 2.058472e-02
  399 2.054012e-02
  400 2.049622e-02
