  265 2.909054e-02
  266 2.867349e-02
  267 2.826552e-02
  268 2.786582e-02
  269 2.747425e-02
  270 2.709132e-02
  271 2.671562e-02
  272 2.634829e-02
  273 2.598855e-02
  274 2.563629e-02
  275 2.529137e-02
  276 2.495367e-02
  277 2.462307e-02
  278 2.429945e-02
  279 2.398268e-02
  280 2.367322e-02
  281 2.336979e-02
  282 2.307344e-02
  283 2.278289e-02
  284 2.249917e-02
  285 2.222105e-02
  286 2.194897e-02
  287 2.168338e-02
  288 2.142307e-02
  289 2.116901e-02
  290 2.092004e-02
  291 2.067657e-02
  292 2.043905e-02
  293 2.020630e-02
  294 1.997877e-02
  295 1.975636e-02
  296 1.953845e-02
  297 1.932598e-02
  298 1.911834e-02
  299 1.891494e-02
  300 1.871620e-02
  301 1.852202e-02
  302 1.833231e-02
  303 1.814700e-02
  304 1.796599e-02
  305 1.778873e-02
  306 1.761562e-02
  307 1.744656e-02
  308 1.728150e-02
  309 1.712034e-02
