  175 3.061764e-02
  176 3.016320e-02
  177 2.971399e-02
  178 2.926914e-02
  179 2.882960e-02
  180 2.839449e-02
  181 2.796431e-02
  182 2.753906e-02
  183 2.711837e-02
  184 2.670307e-02
  185 2.629239e-02
  186 2.588671e-02
  187 2.548568e-02
  188 2.508969e-02
  189 2.469878e-02
  190 2.431252e-02
  191 2.393136e-02
  192 2.355486e-02
  193 2.318346e-02
  194 2.281674e-02
  195 2.245510e-02
  196 2.209851e-02
  197 2.174624e-02
  198 2.139903e-02
  199 2.105684e-02
  200 2.071900e-02
  201 2.038615e-02
  202 2.005792e-02
  203 1.973463e-02
  204 1.941592e-02
  205 1.910177e-02
  206 1.879217e-02
  207 1.848710e-02
  208 1.818686e-02
  209 1.789078e-02
  210 1.759947e-02
  211 1.731259e-02
  212 1.703011e-02
  213 1.675201e-02
  214 1.647825e-02
  215 1.620881e-02
  216 1.594365e-02
  217 1.568274e-02
  218 1.542605e-02
  219 1.517354e-02
