1.058050741022544550e-15 9.244941186447728723e-18 -3.313210456282989417e-17 -2.436230300359791009e-17 3.427093726549244460e-17 2.228101283766915677e-17 -1.080711653044680511e-17 4.409539266376364911e-18 -2.401638908767228955e-17
9.244941186447728723e-18 3.315394614914842837e-16 8.438390252325405034e-18 -3.675227684833511091e-17 -1.411527856846447647e-17 -1.546291590004865393e-19 1.507633145121979646e-17 -6.411897963204171601e-18 2.225282464686440441e-17
-3.313210456282989417e-17 8.438390252325405034e-18 2.246158053726876765e-16 8.526318620898318682e-18 1.169834961942305176e-17 4.443213427005436965e-18 -8.925452049545118987e-18 1.771737733314647417e-18 -1.651675744953654993e-18
-2.436230300359791009e-17 -3.675227684833511091e-17 8.526318620898318682e-18 2.064254234612784068e-16 6.293274468033667065e-18 1.011979054064861875e-17 4.314770646150812483e-18 1.421259779665149300e-18 -1.219935189354382818e-17
3.427093726549244460e-17 -1.411527856846447647e-17 1.169834961942305176e-17 6.293274468033667065e-18 2.354710549888492200e-16 1.452494271218955088e-17 4.047480195991770809e-18 1.723098981059314898e-17 5.212831562881525380e-18
2.228101283766915677e-17 -1.546291590004865393e-19 4.443213427005436965e-18 1.011979054064861875e-17 1.452494271218955088e-17 3.054358143257009301e-16 2.207225469181317221e-17 8.832749576593254463e-18 -4.409784657475658787e-18
-1.080711653044680511e-17 1.507633145121979646e-17 -8.925452049545118987e-18 4.314770646150812483e-18 4.047480195991770809e-18 2.207225469181317221e-17 5.084891693078281557e-16 8.174527873136617768e-17 5.421277670378520665e-17
4.409539266376364911e-18 -6.411897963204171601e-18 1.771737733314647417e-18 1.421259779665149300e-18 1.723098981059314898e-17 8.832749576593254463e-18 8.174527873136617768e-17 4.440512874681445171e-16 1.010519563779890610e-16
-2.401638908767228955e-17 2.225282464686440441e-17 -1.651675744953654993e-18 -1.219935189354382818e-17 5.212831562881525380e-18 -4.409784657475658787e-18 5.421277670378520665e-17 1.010519563779890610e-16 5.568704581698392788e-16
