  310 2.417517e-02
  311 2.405258e-02
  312 2.393281e-02
  313 2.381580e-02
  314 2.370087e-02
  315 2.358928e-02
  316 2.347904e-02
  317 2.337206e-02
  318 2.326767e-02
  319 2.316517e-02
  320 2.306517e-02
  321 2.296698e-02
  322 2.287189e-02
  323 2.277854e-02
  324 2.268690e-02
  325 2.259823e-02
  326 2.251121e-02
  327 2.242645e-02
  328 2.234326e-02
  329 2.226227e-02
  330 2.218343e-02
  331 2.210671e-02
  332 2.203144e-02
  333 2.195822e-02
  334 2.188638e-02
  335 2.181653e-02
  336 2.174865e-02
  337 2.168204e-02
  338 2.161734e-02
  339 2.155451e-02
  340 2.149286e-02
  341 2.143237e-02
  342 2.137431e-02
  343 2.131735e-02
  344 2.126146e-02
  345 2.120725e-02
  346 2.115471e-02
  347 2.110314e-02
  348 2.105318e-02
  349 2.100480e-02
  350 2.095665e-02
  351 2.091068e-02
  352 2.086555e-02
  353 2.082189e-02
  354 2.077901e-02
