  265 2.616305e-02
  266 2.593170e-02
  267 2.570478e-02
  268 2.548164e-02
  269 2.526225e-02
  270 2.504716e-02
  271 2.483515e-02
  272 2.462736e-02
  273 2.442316e-02
  274 2.422251e-02
  275 2.402537e-02
  276 2.383172e-02
  277 2.364149e-02
  278 2.345467e-02
  279 2.327121e-02
  280 2.309164e-02
  281 2.291479e-02
  282 2.274175e-02
  283 2.257136e-02
  284 2.240469e-02
  285 2.224061e-02
  286 2.207962e-02
  287 2.192224e-02
  288 2.176734e-02
  289 2.161597e-02
  290 2.146701e-02
  291 2.132096e-02
  292 2.117833e-02
  293 2.103800e-02
  294 2.090048e-02
  295 2.076573e-02
  296 2.063318e-02
  297 2.050387e-02
  298 2.037723e-02
  299 2.025269e-02
  300 2.013075e-02
  301 2.001137e-02
  302 1.989453e-02
  303 1.978018e-02
  304 1.966830e-02
  305 1.955833e-02
  306 1.945076e-02
  307 1.934556e-02
  308 1.924270e-02
  309 1.914214e-02
