  220 2.770854e-02
  221 2.740401e-02
  222 2.710346e-02
  223 2.680689e-02
  224 2.651376e-02
  225 2.622510e-02
  226 2.593986e-02
  227 2.565855e-02
  228 2.538065e-02
  229 2.510713e-02
  230 2.483700e-02
  231 2.457073e-02
  232 2.430829e-02
  233 2.404919e-02
  234 2.379390e-02
  235 2.354238e-02
  236 2.329416e-02
  237 2.304967e-02
  238 2.280890e-02
  239 2.257136e-02
  240 2.233749e-02
  241 2.210682e-02
  242 2.187977e-02
  243 2.165587e-02
  244 2.143555e-02
  245 2.121833e-02
  246 2.100421e-02
  247 2.079358e-02
  248 2.058644e-02
  249 2.038231e-02
  250 2.018117e-02
  251 1.998343e-02
  252 1.978864e-02
  253 1.959676e-02
  254 1.940821e-02
  255 1.922210e-02
  256 1.903968e-02
  257 1.885966e-02
  258 1.868286e-02
  259 1.850883e-02
  260 1.833754e-02
  261 1.816938e-02
  262 1.800391e-02
  263 1.784111e-02
  264 1.768095e-02
