    8 7.957570e-03
    9 9.375810e-03
   10 1.082967e-02
   11 1.231472e-02
   12 1.382042e-02
   13 1.534080e-02
   14 1.687045e-02
   15 1.840694e-02
   16 1.994508e-02
   17 2.148037e-02
   18 2.301272e-02
   19 2.453601e-02
   20 2.604623e-02
   21 2.754375e-02
   22 2.902806e-02
   23 3.049483e-02
   24 3.194452e-02
   25 3.337100e-02
   26 3.477795e-02
   27 3.616227e-02
   28 3.752365e-02
   29 3.885933e-02
   30 4.017239e-02
   31 4.145473e-02
   32 4.271593e-02
   33 4.394812e-02
   34 4.515250e-02
   35 4.633057e-02
   36 4.747750e-02
   37 4.859846e-02
   38 4.968876e-02
   39 5.075057e-02
   40 5.178651e-02
