   41 1.836111e-02
   42 1.869978e-02
   43 1.902981e-02
   44 1.934823e-02
   45 1.965750e-02
   46 1.995602e-02
   47 2.024498e-02
   48 2.052422e-02
   49 2.079357e-02
   50 2.105288e-02
   51 2.130199e-02
   52 2.154235e-02
   53 2.177227e-02
   54 2.199327e-02
   55 2.220361e-02
   56 2.240487e-02
   57 2.259871e-02
   58 2.278168e-02
   59 2.295544e-02
   60 2.312173e-02
   61 2.327879e-02
   62 2.342659e-02
   63 2.356695e-02
   64 2.369805e-02
   65 2.381988e-02
   66 2.393434e-02
   67 2.404146e-02
   68 2.413939e-02
   69 2.423006e-02
   70 2.431354e-02
   71 2.438791e-02
   72 2.445719e-02
   73 2.451745e-02
   74 2.457075e-02
   75 2.461717e-02
   76 2.465677e-02
   77 2.468963e-02
   78 2.471793e-02
   79 2.473756e-02
   80 2.475069e-02
   81 2.475739e-02
   82 2.475991e-02
   83 2.475620e-02
   84 2.474417e-02
